year,hauljoin,stationid,stratum,spp,lat,long,wgtcpue_kg_ha
1998,937372,G-08,31,40500,56.99888,-163.38672,13.654468
1998,937373,H-08,10,40500,57.31835,-163.35028,7.541182837
1998,937374,I-08,10,40500,57.64488,-163.36315,2.379816959
1998,937375,J-08,10,40500,57.98362,-163.37138,0.157722404
1998,937376,K-08,10,40500,58.34163,-163.35118,0
1998,937377,L-08,10,40500,58.65612,-163.35453,0.377656457
1998,937378,M-08,10,40500,58.98772,-163.3398,0.128240161
1998,937379,N-06,10,40500,59.33218,-164.6471,0
1998,937380,H-12,31,40500,57.327,-160.93652,0
1998,937381,I-12,31,40500,57.65578,-160.88867,0
1998,937382,J-12,10,40500,57.98575,-160.84952,0
1998,937383,K-12,10,40500,58.31688,-160.72063,0
1998,937384,K-10,10,40500,58.3258,-162.04232,0
1998,937385,J-10,10,40500,58.00365,-162.13415,0
1998,937386,I-10,10,40500,57.68093,-162.12388,0.046097154
1998,937387,H-10,10,40500,57.32513,-162.1528,4.759976263
1998,937388,G-10,31,40500,57.00432,-162.17308,16.93293673
1998,937389,F-10,31,40500,56.67665,-162.18457,8.581841607
1998,937390,E-10,31,40500,56.32327,-162.20077,14.2095996
1998,937391,D-10,31,40500,55.99605,-162.24253,26.28962823
1998,937392,C-09,10,40500,55.67633,-162.82123,113.493428
1998,937393,H-16,10,40500,57.32415,-158.43122,0.148979135
1998,937394,I-16,10,40500,57.66305,-158.3527,0.434692345
1998,937395,J-16,10,40500,57.9949,-158.31277,0
1998,937396,K-14,10,40500,58.33608,-159.48863,0
1998,937397,K-13,10,40500,58.29062,-159.9635,0
1998,937398,J-13,10,40500,58.02008,-160.21292,0
1998,937399,J-14,10,40500,58.0018,-159.65077,0
1998,937400,I-14,10,40500,57.67532,-159.64467,0.081017098
1998,937401,H-14,10,40500,57.34,-159.69383,0.388995268
1998,937402,G-14,10,40500,57.00402,-159.6847,0.766051836
1998,937403,F-14,10,40500,56.6826,-159.70982,8.670043851
1998,937404,E-12,10,40500,56.33255,-160.98608,5.983552285
1998,937405,F-12,31,40500,56.65738,-160.986,3.149587913
1998,937406,G-12,31,40500,56.98055,-160.94823,1.397556183
1998,937407,G-15,10,40500,56.9896,-159.1207,0.336995166
1998,937408,H-15,10,40500,57.32235,-159.0669,0.262510281
1998,937409,I-15,10,40500,57.65798,-159.0175,0.137335041
1998,937410,J-15,10,40500,57.98753,-158.96658,0.130197823
1998,937411,I-13,31,40500,57.67682,-160.2717,0
1998,937412,H-13,31,40500,57.34042,-160.30338,0.113623251
1998,937413,G-13,31,40500,57.00932,-160.33387,0.13712125
1998,937414,F-13,31,40500,56.67593,-160.36872,2.612139429
1998,937415,E-11,10,40500,56.32082,-161.61792,15.67059912
1998,937416,F-11,31,40500,56.65952,-161.5841,1.383640568
1998,937417,G-11,31,40500,56.99077,-161.56695,2.193255825
1998,937418,H-11,31,40500,57.32312,-161.53633,0.491400746
1998,937419,I-11,10,40500,57.6548,-161.49603,0
1998,937420,J-11,10,40500,57.99023,-161.4875,0.574763608
1998,937421,K-11,10,40500,58.20935,-161.5486,0
1998,937422,L-09,10,40500,58.65825,-162.70642,0
1998,937423,K-09,10,40500,58.34763,-162.7262,0
1998,937424,J-09,10,40500,58.01388,-162.74728,0.099524054
1998,937425,I-09,10,40500,57.67695,-162.75338,0.06324518
1998,937426,H-09,10,40500,57.34305,-162.76782,6.266212708
1998,937427,G-09,31,40500,57.00977,-162.78523,38.07136749
1998,937428,F-09,31,40500,56.6766,-162.78613,12.25148839
1998,937429,E-09,31,40500,56.3435,-162.80402,13.19391448
1998,937430,D-09,31,40500,56.0087,-162.8159,12.29249404
1998,937431,B-07,31,40500,55.32213,-164.00417,38.30846821
1998,937432,C-07,31,40500,55.68237,-164.00263,3.58789819
1998,937433,D-07,31,40500,55.98912,-163.98488,3.809605707
1998,937434,E-07,31,40500,56.35282,-163.99733,5.23200358
1998,937435,F-07,31,40500,56.64002,-163.98163,4.44053314
1998,937436,G-07,31,40500,56.98695,-163.9684,21.10445663
1998,937437,H-07,31,40500,57.32202,-163.98607,9.714520809
1998,937438,I-07,10,40500,57.65333,-163.98685,0.382118051
1998,937439,J-07,10,40500,57.98695,-163.9912,0
1998,937440,K-07,10,40500,58.32027,-163.98753,0
1998,937441,L-07,10,40500,58.6538,-163.97975,0
1998,937442,M-07,10,40500,58.9859,-163.98668,0
1998,937443,N-07,10,40500,59.32058,-163.99792,0
1998,937444,N-05,20,40500,59.33633,-165.32188,0
1998,937445,M-05,10,40500,59.01502,-165.3018,0
1998,937446,L-05,10,40500,58.67885,-165.3042,0
1998,937447,K-05,10,40500,58.34333,-165.28722,1.458513867
1998,937448,J-05,10,40500,58.01208,-165.25857,0.55179998
1998,937449,I-05,31,40500,57.67775,-165.25398,12.39809705
1998,937450,H-05,31,40500,57.34288,-165.25303,1.920557305
1998,937451,G-05,31,40500,57.00922,-165.21953,7.195715074
1998,937452,F-05,31,40500,56.67465,-165.21902,6.095090286
1998,937453,E-05,31,40500,56.34267,-165.2058,11.8833945
1998,937454,D-05,31,40500,56.0117,-165.18853,5.961483373
1998,937455,C-05,31,40500,55.67937,-165.20092,0
1998,937456,B-05,50,40500,55.343,-165.20257,0
1998,937457,A-05,50,40500,55.00865,-165.15985,0.380493033
1998,937458,AZ0504,50,40500,54.83798,-165.49437,0
1998,937459,A-03,50,40500,54.99112,-166.34747,0
1998,937460,B-03,50,40500,55.32528,-166.35315,0.655189446
1998,937461,C-03,50,40500,55.65523,-166.38393,0.717895327
1998,937462,D-03,50,40500,55.98352,-166.39953,5.332394832
1998,937463,E-03,31,40500,56.32428,-166.4158,1.94796586
1998,937464,F-03,31,40500,56.65548,-166.43195,2.67339516
1998,937465,G-03,31,40500,56.99007,-166.46448,1.972465074
1998,937466,H-03,31,40500,57.32403,-166.48247,0
1998,937467,I-03,31,40500,57.65717,-166.50067,1.010933397
1998,937468,J-03,31,40500,57.9907,-166.51278,0.574489773
1998,937469,K-03,10,40500,58.32242,-166.54772,0.506257961
1998,937470,L-03,20,40500,58.65392,-166.5637,0.314187325
1998,937471,O-02,20,40500,59.6541,-167.27997,0.361439469
1998,937472,O-01,20,40500,59.66515,-167.95178,0
1998,937473,P-01,20,40500,59.9972,-167.98727,0
1998,937474,Q-01,20,40500,60.31035,-167.98218,0
1998,937475,Q-02,20,40500,60.3369,-167.303,0
1998,937476,N-01,20,40500,59.34617,-167.91857,0.044208829
1998,937477,M-01,20,40500,59.0127,-167.88675,0.153915599
1998,937478,L-01,20,40500,58.67727,-167.87203,0
1998,937479,K-01,41,40500,58.32468,-167.83375,1.903310141
1998,937480,J-01,41,40500,58.01078,-167.8006,3.119432563
1998,937481,I-01,31,40500,57.6757,-167.77045,0
1998,937482,H-01,31,40500,57.34372,-167.73858,0
1998,937483,G-01,31,40500,57.00748,-167.70432,0.261814985
1998,937484,F-01,31,40500,56.67757,-167.68488,0.939828836
1998,937485,E-01,50,40500,56.34545,-167.64952,0
1998,937486,B-01,50,40500,55.31788,-167.55028,0
1998,937487,C-01,50,40500,55.6545,-167.5805,0
1998,937488,C-18,50,40500,55.65855,-168.18187,0
1998,937489,D-18,50,40500,55.97497,-168.20935,0
1998,937490,E-18,50,40500,56.304,-168.24323,0.01805235
1998,937491,G-21,42,40500,57.00205,-170.17845,1.590917077
1998,937492,G-20,42,40500,56.99897,-169.5701,1.039760815
1998,937493,G-19,32,40500,57.00057,-168.96987,1.15714182
1998,937494,GF1918,32,40500,56.84922,-168.62517,0
1998,937495,F-19,32,40500,56.67302,-168.87713,1.593412348
1998,937496,GF2019,32,40500,56.83388,-169.27748,0.989133004
1998,937497,GF2120,42,40500,56.8313,-169.87973,1.140032901
1998,937498,H-19,42,40500,57.33383,-168.98878,0
1998,937499,IH2019,42,40500,57.49067,-169.3634,0
1998,937500,I-19,42,40500,57.65662,-169.03938,0.157855275
1998,937501,JI2019,42,40500,57.82285,-169.36862,0
1998,937502,J-19,42,40500,57.99368,-169.0715,0
1998,937503,K-19,41,40500,58.3245,-169.11585,0.487879672
1998,937504,L-19,41,40500,58.6583,-169.14853,0.094303449
1998,937505,M-19,41,40500,58.99248,-169.17985,0
1998,937506,N-19,20,40500,59.32087,-169.23097,0
1998,937507,O-19,20,40500,59.65537,-169.27132,0
1998,937508,P-19,20,40500,59.98813,-169.32033,0
1998,937509,Q-21,41,40500,60.34642,-170.66237,0.523318219
1998,937510,P-21,41,40500,60.01162,-170.63035,0.709511905
1998,937511,O-21,41,40500,59.67637,-170.5891,8.766631673
1998,937512,O-20,41,40500,59.67555,-169.91695,0.612219465
1998,937513,N-20,41,40500,59.34432,-169.87178,0
1998,937514,N-21,41,40500,59.34818,-170.53532,6.921488069
1998,937515,M-21,41,40500,59.01015,-170.47752,16.91663019
1998,937516,L-21,41,40500,58.66833,-170.4407,6.540466802
1998,937517,K-21,41,40500,58.34517,-170.38468,1.73080419
1998,937518,J-21,42,40500,58.01043,-170.32805,0.737367564
1998,937519,JI2221,42,40500,57.8427,-170.61038,3.334661352
1998,937520,I-22,42,40500,57.67708,-170.90313,4.359435379
1998,937521,IH2221,42,40500,57.50397,-170.58427,1.085715597
1998,937522,H-22,42,40500,57.33388,-170.8547,0.748060881
1998,937524,G-22,42,40500,57.00958,-170.77465,0.769852559
1998,937525,G-23,61,40500,57.015,-171.38337,0.645379331
1998,937526,F-23,61,40500,56.67255,-171.35033,0.266752407
1998,937527,F-24,61,40500,56.65708,-171.97052,0.055346273
1998,937528,G-24,61,40500,56.9965,-172.03415,0
1998,937529,H-23,41,40500,57.32662,-171.46692,2.237558823
1998,937530,I-23,41,40500,57.65735,-171.53307,2.767800282
1998,937531,J-23,41,40500,57.99293,-171.59048,6.223654405
1998,937532,J-22,42,40500,57.99357,-170.96988,2.88281751
1998,937533,K-22,41,40500,58.32213,-171.00662,7.109396558
1998,937534,J-25,61,40500,58.0122,-172.87715,5.306313293
1998,937535,I-25,61,40500,57.67875,-172.80758,1.822723937
1998,937536,H-25,61,40500,57.35697,-172.8136,0.37359574
1998,937537,G-25,61,40500,57.01217,-172.65478,0.538551684
1998,937538,F-25,61,40500,56.67447,-172.57537,0.130418823
1998,937539,K-23,41,40500,58.32103,-171.65052,10.32166333
1998,937540,L-23,41,40500,58.65893,-171.7233,3.737289944
1998,937541,M-23,41,40500,58.99165,-171.787,3.209296602
1998,937542,N-23,43,40500,59.32637,-171.83353,3.290539459
1998,937543,O-23,43,40500,59.65478,-171.89975,6.988934343
1998,937544,P-23,43,40500,59.98723,-171.96145,11.62866296
1998,937545,Q-23,43,40500,60.31838,-172.06582,0
1998,937546,R-23,41,40500,60.65648,-172.1228,2.129062477
1998,937547,R-24,41,40500,60.6622,-172.77288,2.824719357
1998,937548,R-25,41,40500,60.6843,-173.4669,6.835144477
1998,937549,Q-25,43,40500,60.33253,-173.42077,10.63242262
1998,937550,QP2524,43,40500,60.18538,-173.0287,1.219076232
1998,937551,P-24,43,40500,60.01338,-172.64052,15.86035125
1998,937552,QP2423,43,40500,60.18303,-172.3429,0.410913277
1998,937553,PO2423,43,40500,59.84757,-172.25272,1.395148772
1998,937554,PO2524,43,40500,59.84055,-172.84782,5.089267905
1998,937555,O-24,43,40500,59.6776,-172.57005,7.424357215
1998,937556,ON2524,43,40500,59.50773,-172.88398,5.545117146
1998,937557,N-24,43,40500,59.34413,-172.50105,8.112144715
1998,937558,M-24,41,40500,59.0102,-172.43903,6.911678915
1998,937559,L-24,61,40500,58.67532,-172.3669,2.440205337
1998,937560,L-25,61,40500,58.6676,-172.98327,3.369289707
1998,937561,L-26,61,40500,58.67923,-173.62932,0
1998,937562,K-27,61,40500,58.33313,-174.3016,0
1998,937563,L-27,61,40500,58.65937,-174.27625,0.610362936
1998,937564,L-28,61,40500,58.73853,-174.95603,1.109834899
1998,937565,M-28,61,40500,58.99213,-175.0101,0.311406939
1998,937566,N-28,61,40500,59.32215,-175.09632,1.693884024
1998,937567,O-28,61,40500,59.6391,-175.1168,0.291005557
1998,937568,P-28,61,40500,59.9885,-175.26665,0.596486586
1998,937569,Q-28,61,40500,60.32327,-175.39263,1.699376443
1998,937570,R-28,61,40500,60.656,-175.4413,0.517124693
1998,937582,R-32,61,40500,60.67895,-178.15442,0.476127689
1998,937583,R-31,61,40500,60.67693,-177.48898,0.017647486
1998,937585,Q-31,61,40500,60.3439,-177.39543,0
1998,937586,P-32,61,40500,60.01142,-177.93623,0.111579101
1998,937587,P-31,61,40500,60.01067,-177.22595,0.574025898
1998,937588,O-31,61,40500,59.68023,-177.14898,0.48719217
1998,937589,N-31,61,40500,59.3447,-177.0561,0.20808062
1998,937590,M-32,61,40500,59.00393,-177.5928,0.256529049
1998,937591,M-31,61,40500,58.99822,-176.96918,0.58087689
1998,937592,L-31,61,40500,58.68072,-176.83812,0.070236396
1998,937593,L-30,61,40500,58.6666,-176.22412,1.256179696
1999,965534,F-13,31,40500,56.6784,-160.3628,0
1999,965535,I-13,31,40500,57.65789,-160.265,2.974580023
1999,965536,J-13,10,40500,57.98909,-160.2212,1.921338264
1999,965537,J-14,10,40500,58.01086,-159.603,1.398848918
1999,965538,K-11,10,40500,58.3354,-161.402,0.002179283
1999,965539,J-11,10,40500,58.0037,-161.49,0
1999,965540,I-11,10,40500,57.67563,-161.5008,1.061057702
1999,965541,H-11,31,40500,57.34108,-161.5376,7.635159713
1999,965542,F-11,31,40500,56.66909,-161.5897,0.177576225
1999,965543,E-11,10,40500,56.33982,-161.6204,4.251461705
1999,965544,D-09,31,40500,55.99319,-162.8114,9.211810233
1999,965545,E-09,31,40500,56.32191,-162.7982,13.05409217
1999,965546,F-09,31,40500,56.65775,-162.781,2.59539747
1999,965547,G-09,31,40500,56.9891,-162.7847,7.434513625
1999,965548,L-08,10,40500,58.65525,-163.3472,0.051201473
1999,965549,J-07,10,40500,58.01276,-164.0003,0.188566943
1999,965550,H-07,31,40500,57.3448,-164.0158,0
1999,965551,G-07,31,40500,56.97633,-164.0342,0.863927009
1999,965552,E-07,31,40500,56.3456,-163.9776,4.682064593
1999,965553,D-07,31,40500,56.01194,-163.9803,0.497538019
1999,965554,C-07,31,40500,55.67692,-164.0495,15.78703617
1999,965555,Z-05,31,40500,54.67921,-165.1443,0
1999,965556,A-05,50,40500,54.99523,-165.15021,1.4845348
1999,965557,B-05,50,40500,55.32791,-165.1512,4.275372369
1999,965558,E-05,31,40500,56.32377,-165.20061,9.508554439
1999,965559,F-05,31,40500,56.65551,-165.2146,8.969664973
1999,965560,G-05,31,40500,56.98666,-165.2164,1.489522446
1999,965561,H-05,31,40500,57.32073,-165.2332,0.864162967
1999,965562,H-13,31,40500,57.32732,-160.3048,2.36129315
1999,965563,G-13,31,40500,57.01533,-160.3379,0
1999,965564,M-03,20,40500,59.01418,-166.5824,0.011015659
1999,965565,K-03,10,40500,58.34518,-166.5517,0.479669578
1999,965566,J-03,31,40500,58.01005,-166.5192,0.838084871
1999,965567,H-03,31,40500,57.34777,-166.4836,3.222397107
1999,965568,G-03,31,40500,57.0124,-166.46449,3.35386552
1999,965569,F-03,31,40500,56.67797,-166.43581,3.026461553
1999,965570,E-03,31,40500,56.34789,-166.416,4.700190273
1999,965571,D-03,50,40500,56.00742,-166.39799,1.178260898
1999,965572,C-03,50,40500,55.67548,-166.3817,0
1999,965573,A-03,50,40500,55.01033,-166.35229,0.558694737
1999,965574,B-01,50,40500,55.34478,-167.5511,0.017713082
1999,965575,N-07,10,40500,59.33696,-163.9986,0
1999,965576,M-07,10,40500,59.01291,-164.0047,0.33474774
1999,965577,L-07,10,40500,58.6821,-164.0046,0
1999,965578,L-03,20,40500,58.68172,-166.56689,0.013077895
1999,965579,C-18,50,40500,55.67381,-168.2225,0
1999,965580,F-07,31,40500,56.67912,-163.9848,1.493341775
1999,965581,G-11,31,40500,57.00891,-161.5679,6.922848854
1999,965582,I-03,31,40500,57.6787,-166.5015,0.498949651
1999,965583,M-08,10,40500,58.97897,-163.3502,0.191944014
1999,965584,C-05,31,40500,55.6599,-165.1985,4.117669157
1999,965585,K-13,10,40500,58.29309,-159.9672,0
1999,965586,N-05,20,40500,59.31039,-165.31531,0
1999,965587,I-05,31,40500,57.65423,-165.255,0.306648639
1999,965588,J-05,10,40500,57.99044,-165.2515,0.182465782
1999,965589,K-05,10,40500,58.32125,-165.2842,0
1999,965590,O-03,20,40500,59.66487,-166.6311,0
1999,965591,N-03,20,40500,59.34753,-166.5992,0.090883082
1999,965592,G-15,10,40500,56.99285,-159.1182,0
1999,965593,H-09,10,40500,57.32092,-162.7699,0.314906724
1999,965594,L-05,10,40500,58.6543,-165.2979,0
1999,965595,C-01,50,40500,55.66627,-167.6214,0
1999,965597,C-09,10,40500,55.68052,-162.8446,6.201215823
1999,965598,I-07,10,40500,57.67663,-164.0144,0
1999,965599,B-07,31,40500,55.34834,-164.0274,5.225597436
1999,965600,M-05,10,40500,58.98713,-165.30099,0.179443091
1999,965601,B-03,50,40500,55.3404,-166.3497,1.056401669
1999,965602,K-07,10,40500,58.34929,-164.0056,0.006591371
1999,965603,D-05,31,40500,55.99303,-165.1859,14.82359581
1999,965604,K-14,10,40500,58.31533,-159.5591,0.116845412
1999,965605,I-09,10,40500,57.65646,-162.7556,3.244640886
1999,965606,N-19,20,40500,59.34565,-169.237,0.467742758
1999,965607,M-19,41,40500,59.00872,-169.1852,1.067132356
1999,965608,K-19,41,40500,58.34215,-169.1123,1.117066345
1999,965609,J-19,42,40500,58.00969,-169.06689,0.394305969
1999,965610,G-19,32,40500,57.00563,-168.9711,6.450800843
1999,965612,F-21,42,40500,56.65273,-170.1637,7.383663551
1999,965613,Q-19,20,40500,60.33142,-169.3344,0
1999,965614,K-21,41,40500,58.35278,-170.3781,6.727740396
1999,965615,L-21,41,40500,58.67749,-170.42821,10.58837394
1999,965616,M-21,41,40500,59.00287,-170.4651,8.473689669
1999,965617,D-01,50,40500,55.99489,-167.6218,0
1999,965618,E-01,50,40500,56.32196,-167.65379,0.37038095
1999,965619,G-01,31,40500,56.9967,-167.69859,4.807420515
1999,965620,H-01,31,40500,57.32423,-167.73421,6.176552796
1999,965621,I-01,31,40500,57.65769,-167.7681,0.222334326
1999,965622,K-01,41,40500,58.33143,-167.834,0.392131397
1999,965623,L-01,20,40500,58.65305,-167.86659,0.085293804
1999,965624,M-01,20,40500,58.98946,-167.8835,0.271007343
1999,965625,N-01,20,40500,59.31909,-167.9194,0.096452385
1999,965626,P-01,20,40500,59.98777,-167.9848,0.33484174
1999,965627,Q-18,20,40500,60.31086,-168.6819,0
1999,965628,P-19,20,40500,60.00848,-169.3159,0
1999,965629,L-25,61,40500,58.67739,-172.9781,1.360357002
1999,965630,L-24,61,40500,58.64703,-172.3969,11.73634359
1999,965631,I-19,42,40500,57.67461,-169.0377,1.592843734
1999,965632,IH2019,42,40500,57.51029,-169.35159,7.397878096
1999,965633,HG2019,42,40500,57.17643,-169.3149,12.59456908
1999,965634,GF2019,32,40500,56.84077,-169.2876,3.046745816
1999,965635,F-20,32,40500,56.68382,-169.50951,3.784838594
1999,965636,E-20,50,40500,56.42453,-169.44859,1.269043082
1999,965637,E-21,50,40500,56.3334,-170.0589,4.485415136
1999,965638,GF2221,42,40500,56.83099,-170.491,5.461484961
1999,965639,G-21,42,40500,57.01119,-170.1787,1.328715011
1999,965641,H-21,42,40500,57.34156,-170.226,12.54074758
1999,965642,IH2221,42,40500,57.50845,-170.5761,12.09083901
1999,965643,JI2221,42,40500,57.84389,-170.6138,11.11959839
1999,965644,O-01,20,40500,59.65268,-167.94949,0.271921175
1999,965645,N-21,41,40500,59.33218,-170.5376,18.36951878
1999,965646,O-21,41,40500,59.67819,-170.58859,12.12316322
1999,965647,P-21,41,40500,60.01079,-170.61749,11.30315982
1999,965648,Q-21,41,40500,60.32912,-170.6604,1.54281095
1999,965649,R-22,41,40500,60.66245,-171.3978,2.099373022
1999,965650,R-23,41,40500,60.66676,-172.1001,8.354792881
1999,965651,R-24,41,40500,60.66414,-172.76151,8.670439343
1999,965652,QP2625,43,40500,60.12943,-173.7644,25.28988576
1999,965653,PO2625,43,40500,59.83028,-173.57581,14.15812029
1999,965654,O-25,43,40500,59.66271,-173.24471,10.7030184
1999,965655,ON2524,43,40500,59.48234,-172.91901,9.012372919
1999,965656,N-25,43,40500,59.34012,-173.1548,4.877658491
1999,965657,N-24,43,40500,59.31472,-172.48261,6.682565878
1999,965658,M-25,61,40500,58.98352,-173.0609,2.603056131
1999,965659,J-26,61,40500,57.99739,-173.45509,0
1999,965660,I-26,61,40500,57.68734,-173.3933,0.188354565
1999,965661,I-25,61,40500,57.68086,-172.8186,0
1999,965662,J-24,61,40500,57.96523,-172.2739,10.43799853
1999,965663,I-24,61,40500,57.67491,-172.1996,4.489181287
1999,965664,H-24,61,40500,57.34168,-172.13741,2.619822854
1999,965665,H-25,61,40500,57.33468,-172.7233,0
1999,965666,H-26,61,40500,57.33274,-173.30029,0
1999,965667,G-26,61,40500,57.01801,-173.2271,0
1999,965668,G-25,61,40500,56.96124,-172.72321,3.456405998
1999,965669,F-25,61,40500,56.67148,-172.5666,0
1999,965670,F-24,61,40500,56.65625,-171.9781,0
1999,965671,M-24,41,40500,58.99519,-172.5466,30.5697608
1999,965672,J-21,42,40500,58.01031,-170.3423,15.33790539
1999,965673,Q-25,43,40500,60.31279,-173.3831,5.44595539
1999,965674,K-24,61,40500,58.33891,-172.3419,6.513441819
1999,965675,E-22,61,40500,56.33269,-170.64549,0
1999,965676,F-01,31,40500,56.65533,-167.6514,0.680882536
1999,965677,O-19,20,40500,59.67529,-169.2663,0.028925
1999,965678,ON2625,43,40500,59.49889,-173.47701,9.798852372
1999,965679,H-19,42,40500,57.33957,-169.0002,3.075065063
1999,965680,I-21,42,40500,57.67282,-170.3147,13.02009828
1999,965681,J-01,41,40500,57.99014,-167.8015,1.230025627
1999,965682,JI2019,42,40500,57.8389,-169.3737,2.177879404
1999,965684,HG2221,42,40500,57.11292,-170.451,5.092218747
1999,965685,L-19,41,40500,58.67748,-169.1483,2.718308994
1999,965686,J-25,61,40500,58.00697,-172.9117,13.32959839
1999,965687,K-25,61,40500,58.32463,-172.9258,16.23870431
1999,965690,K-27,61,40500,58.35159,-174.3108,0.233961574
1999,965691,L-27,61,40500,58.67348,-174.25,2.644340643
1999,965692,M-27,61,40500,59.0021,-174.3694,12.839317
1999,965693,O-27,62,40500,59.69119,-174.4572,2.192348257
1999,965694,PO2726,62,40500,59.82861,-174.2578,2.908003133
1999,965695,P-27,62,40500,59.9923,-174.5579,7.512270777
1999,965696,Q-27,62,40500,60.33519,-174.6958,13.47079016
1999,965697,R-27,41,40500,60.66146,-174.7717,12.31868409
1999,965698,R-26,41,40500,60.66747,-174.1934,34.03060602
1999,965703,R-31,61,40500,60.6833,-177.5227,0.837183558
1999,965704,R-32,61,40500,60.66697,-178.1574,1.890003081
1999,965705,Q-31,61,40500,60.31855,-177.3508,0.756379942
1999,965706,P-31,61,40500,59.99767,-177.2472,0
1999,965707,P-30,61,40500,59.98397,-176.7519,2.278491821
1999,965708,O-30,61,40500,59.66633,-176.5724,0.451097062
1999,965709,O-31,61,40500,59.65814,-177.0984,0
1999,965710,L-31,61,40500,58.66047,-176.8378,1.388290796
1999,965711,L-30,61,40500,58.65297,-176.2146,0.385695927
1999,965712,QP2726,43,40500,60.1746,-174.3885,10.85580138
1999,965713,Q-30,61,40500,60.34276,-176.7593,1.228227392
1999,965739,N-31,61,40500,59.34834,-177.0485,0.495051466
1999,965741,N-27,62,40500,59.3366,-174.4249,4.712561121
1999,965742,L-29,61,40500,58.67171,-175.5628,0.439031518
1999,965743,L-28,61,40500,58.74189,-174.9819,3.158201154
1999,965746,R-30,61,40500,60.67413,-176.8225,3.342684218
1999,965751,N-30,61,40500,59.3074,-176.3771,2.142982088
1999,965755,P-32,61,40500,60.02323,-177.8894,1.14855532
1999,965761,O-26,62,40500,59.64976,-173.8692,7.276068027
1999,965768,N-29,61,40500,59.33802,-175.6703,2.927347064
1999,965770,R-25,41,40500,60.66486,-173.48621,1.08816159
1999,965772,M-31,61,40500,59.00026,-176.95219,0
1999,965773,S-26,41,40500,61.00188,-174.1748,5.523099369
1999,965774,O-28,61,40500,59.6754,-175.10271,0
1999,965776,P-28,61,40500,60.00076,-175.2673,1.094326352
1999,965777,R-29,61,40500,60.66925,-176.217,6.524180173
1999,965778,R-28,61,40500,60.6673,-175.50259,4.100986156
1999,965779,Q-28,61,40500,60.36076,-175.3936,9.438220157
1999,965780,Q-29,61,40500,60.33821,-176.0211,2.885421796
1999,965781,P-29,61,40500,60.01062,-175.9361,0
1999,965782,O-29,61,40500,59.66571,-175.8586,4.377849352
1999,965783,N-28,61,40500,59.33605,-175.10921,0.839127437
1999,965784,M-32,61,40500,59.00405,-177.59711,0.167379431
1999,965785,M-30,61,40500,59.00231,-176.31441,0.553580067
1999,965786,M-29,61,40500,59.0029,-175.7428,2.284902456
1999,965787,M-28,61,40500,59.00596,-175.0039,3.870903156
1999,965790,M-18,20,40500,59.00477,-168.515,0.149248043
1999,965794,K-26,61,40500,58.32793,-173.5694,0.790868745
1999,965795,L-26,61,40500,58.6633,-173.6266,8.232168188
1999,965796,M-26,61,40500,58.99284,-173.7218,3.719807219
1999,965797,N-26,62,40500,59.32925,-173.8013,1.082807142
1999,965798,P-26,43,40500,59.99594,-173.9491,37.08323073
1999,965799,S-22,41,40500,61.00001,-171.47701,2.702554285
1999,965800,S-23,41,40500,61.00011,-172.1395,1.827073936
1999,965801,S-24,41,40500,61.00085,-172.7989,3.425716248
1999,965802,S-25,41,40500,60.99195,-173.48241,27.17120401
1999,965805,E-02,50,40500,56.30836,-167.0943,3.096954847
1999,965806,G-02,31,40500,56.97492,-167.1171,0.423847681
1999,965807,I-02,31,40500,57.64046,-167.1532,1.675427143
1999,965808,J-02,31,40500,57.99517,-167.18021,1.733357994
1999,965809,K-02,20,40500,58.32317,-167.21069,0.224346394
1999,965810,L-02,20,40500,58.66666,-167.2296,2.19327777
1999,965811,N-02,20,40500,59.3244,-167.2368,0
1999,965812,O-02,20,40500,59.66198,-167.29601,0.025010967
1999,965813,Q-01,20,40500,60.3173,-167.98511,0
1999,965814,N-18,20,40500,59.3493,-168.5838,0.354268778
1999,965815,L-18,20,40500,58.67381,-168.5116,0.469874027
1999,965816,J-18,42,40500,58.01426,-168.43829,0.11315612
1999,965817,JI1918,42,40500,57.83987,-168.7451,1.460328139
1999,965818,I-18,42,40500,57.66497,-168.38161,1.926693438
1999,965819,IH1918,42,40500,57.49253,-168.7393,4.308795603
1999,965820,GF1918,32,40500,56.85016,-168.6149,4.63671804
1999,965821,F-18,50,40500,56.66362,-168.3083,8.791638783
1999,965822,E-18,50,40500,56.34715,-168.2652,0.109358699
1999,965823,E-19,50,40500,56.31789,-168.8651,0
1999,965824,F-19,32,40500,56.65554,-168.9008,3.13016376
1999,965825,G-20,42,40500,57.00082,-169.5515,10.46273128
1999,965826,HG2120,42,40500,57.16476,-169.90109,11.6450894
1999,965827,H-20,42,40500,57.31536,-169.5896,5.141281692
1999,965828,IH2120,42,40500,57.48933,-169.95959,8.518735756
1999,965829,J-20,42,40500,57.99031,-169.71741,1.818700469
1999,965830,K-20,41,40500,58.32437,-169.72121,0.439087302
1999,965831,L-20,41,40500,58.65508,-169.77541,3.948270956
1999,965832,N-20,41,40500,59.32662,-169.8674,6.623349713
1999,965833,P-20,41,40500,59.99426,-169.9651,0.358219648
1999,965834,D-02,50,40500,55.98048,-167.05341,0.349560987
1999,965835,QP2524,43,40500,60.18398,-173.0379,12.44978522
1999,965836,P-24,43,40500,60.00918,-172.64371,17.73069998
1999,965837,O-24,43,40500,59.67345,-172.57581,7.315621458
